 ****************** Start US v. 1.94 at 2014-11-25 22:45:33 ******************
 
 APS: DLSR H7BA 60 pm, Nb=48, coupling 100%, LS-337, M. Borland, 10/01/2013
 energy   6.000 GeV   current 200.0 mA   sige   0.0010000
 sigx    0.0074  mm   sigy   0.0109 mm   sigx1  0.0057 mr   sigy1  0.0038 mr
 period   2.700  cm   N          86      Kx      0.000      Ky      2.282
 emin    1000.0  eV   emax  50000.0 eV   ne      10000
 d       30.000   m   xpc     0.000 mm   ypc     0.000 mm
 xps      0.000  mm   yps     0.000 mm   nxp         0      nyp         0
 mode         2       method      4      iharm       0   
 nphi        20       nalpha     40      calpha2   2.0
 nomega      64       comega    8.0      nsigma      4
 
 e1      3513.5  eV   l1      3.529  A
 ptot    8666.6   W   pd      239.5  W/mm^2
 
 
 Irradiance for   0.000 mm,  0.000 mm  @  30.000 m (ph/s/mm^2/0.1%bw):
 Integrated flux  density  7.430E+16 ph/s/mm^2
 Integrated power density      168.2 W/mm^2
 Contributing harmonics    1 to   14
 
 Energy(eV)   Irradiance          p1      p2      p3      p4
  47236.400   0.000000E+00     0.000   0.000   0.000   0.000
  47241.300   0.000000E+00     0.000   0.000   0.000   0.000
  47246.200   0.000000E+00     0.000   0.000   0.000   0.000
  47251.100   0.000000E+00     0.000   0.000   0.000   0.000
  47256.000   0.000000E+00     0.000   0.000   0.000   0.000
  47260.900   0.000000E+00     0.000   0.000   0.000   0.000
  47265.800   0.000000E+00     0.000   0.000   0.000   0.000
  47270.700   0.000000E+00     0.000   0.000   0.000   0.000
  47275.600   0.000000E+00     0.000   0.000   0.000   0.000
  47280.500   0.000000E+00     0.000   0.000   0.000   0.000
  47285.400   0.000000E+00     0.000   0.000   0.000   0.000
  47290.300   0.000000E+00     0.000   0.000   0.000   0.000
  47295.200   0.000000E+00     0.000   0.000   0.000   0.000
  47300.100   0.000000E+00     0.000   0.000   0.000   0.000
  47305.000   0.000000E+00     0.000   0.000   0.000   0.000
  47309.900   0.000000E+00     0.000   0.000   0.000   0.000
  47314.800   0.000000E+00     0.000   0.000   0.000   0.000
  47319.700   0.000000E+00     0.000   0.000   0.000   0.000
  47324.600   0.000000E+00     0.000   0.000   0.000   0.000
  47329.500   0.000000E+00     0.000   0.000   0.000   0.000
  47334.400   0.000000E+00     0.000   0.000   0.000   0.000
  47339.300   0.000000E+00     0.000   0.000   0.000   0.000
  47344.200   0.000000E+00     0.000   0.000   0.000   0.000
  47349.100   0.000000E+00     0.000   0.000   0.000   0.000
  47354.000   0.000000E+00     0.000   0.000   0.000   0.000
  47358.900   0.000000E+00     0.000   0.000   0.000   0.000
  47363.800   0.000000E+00     0.000   0.000   0.000   0.000
  47368.700   0.000000E+00     0.000   0.000   0.000   0.000
  47373.600   0.000000E+00     0.000   0.000   0.000   0.000
  47378.500   0.000000E+00     0.000   0.000   0.000   0.000
  47383.400   0.000000E+00     0.000   0.000   0.000   0.000
  47388.300   0.000000E+00     0.000   0.000   0.000   0.000
  47393.200   0.000000E+00     0.000   0.000   0.000   0.000
  47398.100   0.000000E+00     0.000   0.000   0.000   0.000
  47403.000   0.000000E+00     0.000   0.000   0.000   0.000
  47407.900   0.000000E+00     0.000   0.000   0.000   0.000
  47412.800   0.000000E+00     0.000   0.000   0.000   0.000
  47417.700   0.000000E+00     0.000   0.000   0.000   0.000
  47422.600   0.000000E+00     0.000   0.000   0.000   0.000
  47427.500   0.000000E+00     0.000   0.000   0.000   0.000
  47432.400   0.000000E+00     0.000   0.000   0.000   0.000
  47437.300   0.000000E+00     0.000   0.000   0.000   0.000
  47442.200   0.000000E+00     0.000   0.000   0.000   0.000
  47447.100   0.000000E+00     0.000   0.000   0.000   0.000
  47452.000   0.000000E+00     0.000   0.000   0.000   0.000
  47456.900   0.000000E+00     0.000   0.000   0.000   0.000
  47461.800   0.000000E+00     0.000   0.000   0.000   0.000
  47466.700   0.000000E+00     0.000   0.000   0.000   0.000
  47471.600   0.000000E+00     0.000   0.000   0.000   0.000
  47476.500   0.000000E+00     0.000   0.000   0.000   0.000
  47481.400   0.000000E+00     0.000   0.000   0.000   0.000
  47486.300   0.000000E+00     0.000   0.000   0.000   0.000
  47491.200   0.000000E+00     0.000   0.000   0.000   0.000
  47496.100   0.000000E+00     0.000   0.000   0.000   0.000
  47501.000   0.000000E+00     0.000   0.000   0.000   0.000
  47505.900   0.000000E+00     0.000   0.000   0.000   0.000
  47510.800   0.000000E+00     0.000   0.000   0.000   0.000
  47515.700   0.000000E+00     0.000   0.000   0.000   0.000
  47520.600   0.000000E+00     0.000   0.000   0.000   0.000
  47525.500   0.000000E+00     0.000   0.000   0.000   0.000
  47530.400   0.000000E+00     0.000   0.000   0.000   0.000
  47535.300   0.000000E+00     0.000   0.000   0.000   0.000
  47540.200   0.000000E+00     0.000   0.000   0.000   0.000
  47545.100   0.000000E+00     0.000   0.000   0.000   0.000
  47550.000   0.000000E+00     0.000   0.000   0.000   0.000
  47554.900   0.000000E+00     0.000   0.000   0.000   0.000
  47559.800   0.000000E+00     0.000   0.000   0.000   0.000
  47564.700   0.000000E+00     0.000   0.000   0.000   0.000
  47569.600   0.000000E+00     0.000   0.000   0.000   0.000
  47574.500   0.000000E+00     0.000   0.000   0.000   0.000
  47579.400   0.000000E+00     0.000   0.000   0.000   0.000
  47584.300   0.000000E+00     0.000   0.000   0.000   0.000
  47589.200   0.000000E+00     0.000   0.000   0.000   0.000
  47594.100   0.000000E+00     0.000   0.000   0.000   0.000
  47599.000   0.000000E+00     0.000   0.000   0.000   0.000
  47603.900   0.000000E+00     0.000   0.000   0.000   0.000
  47608.800   0.000000E+00     0.000   0.000   0.000   0.000
  47613.700   1.391517E+00     1.000   0.000   0.000   0.000
  47618.600   2.920688E+00     1.000   0.000   0.000   0.000
  47623.500   4.449701E+00     1.000   0.000   0.000   0.000
  47628.400   1.378557E+03     1.000   0.000   0.000   0.000
  47633.300   3.425831E+03     1.000   0.000   0.000   0.000
  47638.200   5.472894E+03     1.000   0.000   0.000   0.000
  47643.100   1.026482E+04     1.000   0.000   0.000   0.000
  47648.000   1.868303E+04     1.000   0.000   0.000   0.000
  47652.900   2.710039E+04     1.000   0.000   0.000   0.000
  47657.800   3.713300E+04     1.000   0.000   0.000   0.000
  47662.700   5.407052E+04     1.000   0.000   0.000   0.000
  47667.600   7.100631E+04     1.000   0.000   0.000   0.000
  47672.500   8.794035E+04     1.000   0.000   0.000   0.000
  47677.400   1.230045E+05     1.000   0.000   0.000   0.000
  47682.300   1.590719E+05     1.000   0.000   0.000   0.000
  47687.200   1.951357E+05     1.000   0.000   0.000   0.000
  47692.100   2.526329E+05     1.000   0.000   0.000   0.000
  47697.000   3.191345E+05     1.000   0.000   0.000   0.000
  47701.900   3.856293E+05     1.000   0.000   0.000   0.000
  47706.800   4.748256E+05     1.000   0.000   0.000   0.000
  47711.700   5.907067E+05     1.000   0.000   0.000   0.000
  47716.600   7.065760E+05     1.000   0.000   0.000   0.000
  47721.500   8.396438E+05     1.000   0.000   0.000   0.000
  47726.400   1.035848E+06     1.000   0.000   0.000   0.000
  47731.300   1.232031E+06     1.000   0.000   0.000   0.000
  47736.200   1.428195E+06     1.000   0.000   0.000   0.000
  47741.100   1.737951E+06     1.000   0.000   0.000   0.000
  47746.000   2.051481E+06     1.000   0.000   0.000   0.000
  47750.900   2.364978E+06     1.000   0.000   0.000   0.000
  47755.800   2.812085E+06     1.000   0.000   0.000   0.000
  47760.700   3.311133E+06     1.000   0.000   0.000   0.000
  47765.600   3.810130E+06     1.000   0.000   0.000   0.000
  47770.500   4.430393E+06     1.000   0.000   0.000   0.000
  47775.400   5.186739E+06     1.000   0.000   0.000   0.000
  47780.300   5.943007E+06     1.000   0.000   0.000   0.000
  47785.200   6.780542E+06     1.000   0.000   0.000   0.000
  47790.100   7.904087E+06     1.000   0.000   0.000   0.000
  47795.000   9.027517E+06     1.000   0.000   0.000   0.000
  47799.900   1.015083E+07     1.000   0.000   0.000   0.000
  47804.800   1.178034E+07     1.000   0.000   0.000   0.000
  47809.700   1.342508E+07     1.000   0.000   0.000   0.000
  47814.600   1.506965E+07     1.000   0.000   0.000   0.000
  47819.500   1.720976E+07     1.000   0.000   0.000   0.000
  47824.400   1.954386E+07     1.000   0.000   0.000   0.000
  47829.300   2.187773E+07     1.000   0.000   0.000   0.000
  47834.200   2.465271E+07     1.000   0.000   0.000   0.000
  47839.100   2.793435E+07     1.000   0.000   0.000   0.000
  47844.000   3.121566E+07     1.000   0.000   0.000   0.000
  47848.900   3.475951E+07     1.000   0.000   0.000   0.000
  47853.800   3.928447E+07     1.000   0.000   0.000   0.000
  47858.700   4.380897E+07     1.000   0.000   0.000   0.000
  47863.600   4.833300E+07     1.000   0.000   0.000   0.000
  47868.500   5.440064E+07     1.000   0.000   0.000   0.000
  47873.400   6.053871E+07     1.000   0.000   0.000   0.000
  47878.300   6.667614E+07     1.000   0.000   0.000   0.000
  47883.200   7.432569E+07     1.000   0.000   0.000   0.000
  47888.100   8.262371E+07     1.000   0.000   0.000   0.000
  47893.000   9.092088E+07     1.000   0.000   0.000   0.000
  47897.900   1.004206E+08     1.000   0.000   0.000   0.000
  47902.800   1.114370E+08     1.000   0.000   0.000   0.000
  47907.700   1.224521E+08     1.000   0.000   0.000   0.000
  47912.600   1.341725E+08     1.000   0.000   0.000   0.000
  47917.500   1.490285E+08     1.000   0.000   0.000   0.000
  47922.400   1.638829E+08     1.000   0.000   0.000   0.000
  47927.300   1.787359E+08     1.000   0.000   0.000   0.000
  47932.200   1.996137E+08     1.000   0.000   0.000   0.000
  47937.100   2.209837E+08     1.000   0.000   0.000   0.000
  47942.000   2.423515E+08     1.000   0.000   0.000   0.000
  47946.900   2.706057E+08     1.000   0.000   0.000   0.000
  47951.800   3.023500E+08     1.000   0.000   0.000   0.000
  47956.700   3.340911E+08     1.000   0.000   0.000   0.000
  47961.600   3.718169E+08     1.000   0.000   0.000   0.000
  47966.500   4.184548E+08     1.000   0.000   0.000   0.000
  47971.400   4.650879E+08     1.000   0.000   0.000   0.000
  47976.300   5.146712E+08     1.000   0.000   0.000   0.000
  47981.200   5.825651E+08     1.000   0.000   0.000   0.000
  47986.100   6.504520E+08     1.000   0.000   0.000   0.000
  47991.000   7.183319E+08     1.000   0.000   0.000   0.000
  47995.900   8.131461E+08     1.000   0.000   0.000   0.000
  48000.800   9.117995E+08     1.000   0.000   0.000   0.000
  48005.700   1.010443E+09     1.000   0.000   0.000   0.000
  48010.600   1.135668E+09     1.000   0.000   0.000   0.000
  48015.500   1.277883E+09     1.000   0.000   0.000   0.000
  48020.400   1.420084E+09     1.000   0.000   0.000   0.000
  48025.300   1.583103E+09     1.000   0.000   0.000   0.000
  48030.200   1.785858E+09     1.000   0.000   0.000   0.000
  48035.100   1.988592E+09     1.000   0.000   0.000   0.000
  48040.000   2.197697E+09     1.000   0.000   0.000   0.000
  48044.900   2.483769E+09     1.000   0.000   0.000   0.000
  48049.800   2.769812E+09     1.000   0.000   0.000   0.000
  48054.700   3.055826E+09     1.000   0.000   0.000   0.000
  48059.600   3.432619E+09     1.000   0.000   0.000   0.000
  48064.500   3.830899E+09     1.000   0.000   0.000   0.000
  48069.400   4.229139E+09     1.000   0.000   0.000   0.000
  48074.300   4.706985E+09     1.000   0.000   0.000   0.000
  48079.200   5.252901E+09     1.000   0.000   0.000   0.000
  48084.100   5.798761E+09     1.000   0.000   0.000   0.000
  48089.000   6.395863E+09     1.000   0.000   0.000   0.000
  48093.900   7.132628E+09     1.000   0.000   0.000   0.000
  48098.800   7.869319E+09     1.000   0.000   0.000   0.000
  48103.700   8.605934E+09     1.000   0.000   0.000   0.000
  48108.600   9.583443E+09     1.000   0.000   0.000   0.000
  48113.500   1.056158E+10     1.000   0.000   0.000   0.000
  48118.400   1.153963E+10     1.000   0.000   0.000   0.000
  48123.300   1.273368E+10     1.000   0.000   0.000   0.000
  48128.200   1.400987E+10     1.000   0.000   0.000   0.000
  48133.100   1.528592E+10     1.000   0.000   0.000   0.000
  48138.000   1.672439E+10     1.000   0.000   0.000   0.000
  48142.900   1.836089E+10     1.000   0.000   0.000   0.000
  48147.800   1.999723E+10     1.000   0.000   0.000   0.000
  48152.700   2.170848E+10     1.000   0.000   0.000   0.000
  48157.600   2.377164E+10     1.000   0.000   0.000   0.000
  48162.500   2.583459E+10     1.000   0.000   0.000   0.000
  48167.400   2.789733E+10     1.000   0.000   0.000   0.000
  48172.300   3.040523E+10     1.000   0.000   0.000   0.000
  48177.200   3.296244E+10     1.000   0.000   0.000   0.000
  48182.100   3.551939E+10     1.000   0.000   0.000   0.000
  48187.000   3.842615E+10     1.000   0.000   0.000   0.000
  48191.900   4.154461E+10     0.999   0.000   0.000   0.001
  48196.800   4.466275E+10     0.999   0.000   0.000   0.001
  48201.700   4.799648E+10     0.999   0.000   0.000   0.001
  48206.600   5.174028E+10     0.999   0.000   0.000   0.001
  48211.500   5.548370E+10     0.999   0.000   0.000   0.001
  48216.400   5.927165E+10     0.999   0.000   0.000   0.001
  48221.300   6.369968E+10     0.999   0.000   0.000   0.001
  48226.200   6.812727E+10     0.999   0.000   0.000   0.001
  48231.100   7.255441E+10     0.999   0.000   0.000   0.001
  48236.000   7.756031E+10     0.999   0.000   0.000   0.001
  48240.900   8.272412E+10     0.999   0.000   0.000   0.001
  48245.800   8.788740E+10     0.999   0.000   0.000   0.001
  48250.700   9.344408E+10     0.999   0.000   0.000   0.001
  48255.600   9.938808E+10     0.999   0.000   0.000   0.001
  48260.500   1.053315E+11     0.999   0.000   0.000   0.001
  48265.400   1.114551E+11     0.999   0.000   0.000   0.001
  48270.300   1.182139E+11     0.999   0.000   0.000   0.001
  48275.200   1.249721E+11     0.999   0.000   0.000   0.001
  48280.100   1.317296E+11     0.999   0.000   0.000   0.001
  48285.000   1.392761E+11     0.999   0.000   0.000   0.001
  48289.900   1.468742E+11     0.999   0.000   0.000   0.001
  48294.800   1.544715E+11     0.999   0.000   0.000   0.001
  48299.700   1.626281E+11     0.999   0.000   0.000   0.001
  48304.600   1.710814E+11     0.999   0.000   0.000   0.001
  48309.500   1.795337E+11     0.999   0.000   0.000   0.001
  48314.400   1.883020E+11     0.999   0.000   0.000   0.001
  48319.300   1.976148E+11     0.999   0.000   0.000   0.001
  48324.200   2.069267E+11     0.998   0.000   0.000   0.002
  48329.100   2.163066E+11     0.998   0.000   0.000   0.002
  48334.000   2.264729E+11     0.998   0.000   0.000   0.002
  48338.900   2.366382E+11     0.998   0.000   0.000   0.002
  48343.800   2.468024E+11     0.998   0.000   0.000   0.002
  48348.700   2.576305E+11     0.998   0.000   0.000   0.002
  48353.600   2.686315E+11     0.998   0.000   0.000   0.002
  48358.500   2.796314E+11     0.998   0.000   0.000   0.002
  48363.400   2.910379E+11     0.998   0.000   0.000   0.002
  48368.300   3.028453E+11     0.998   0.000   0.000   0.002
  48373.200   3.146515E+11     0.998   0.000   0.000   0.002
  48378.100   3.266200E+11     0.997   0.000   0.000   0.003
  48383.000   3.391901E+11     0.997   0.000   0.000   0.003
  48387.900   3.517589E+11     0.997   0.000   0.000   0.003
  48392.800   3.643264E+11     0.997   0.000   0.000   0.003
  48397.700   3.775482E+11     0.997   0.000   0.000   0.003
  48402.600   3.908241E+11     0.997   0.000   0.000   0.003
  48407.500   4.040987E+11     0.997   0.000   0.000   0.003
  48412.400   4.177783E+11     0.996   0.000   0.000   0.004
  48417.300   4.316954E+11     0.996   0.000   0.000   0.004
  48422.200   4.456112E+11     0.996   0.000   0.000   0.004
  48427.100   4.597169E+11     0.996   0.000   0.000   0.004
  48432.000   4.741989E+11     0.996   0.000   0.000   0.004
  48436.900   4.886794E+11     0.996   0.000   0.000   0.004
  48441.800   5.031790E+11     0.995   0.000   0.000   0.005
  48446.700   5.181477E+11     0.995   0.000   0.000   0.005
  48451.600   5.331148E+11     0.995   0.000   0.000   0.005
  48456.500   5.480804E+11     0.995   0.000   0.000   0.005
  48461.400   5.633577E+11     0.995   0.000   0.000   0.005
  48466.300   5.787400E+11     0.994   0.000   0.000   0.006
  48471.200   5.941208E+11     0.994   0.000   0.000   0.006
  48476.100   6.096678E+11     0.994   0.000   0.000   0.006
  48481.000   6.254189E+11     0.994   0.000   0.000   0.006
  48485.900   6.411684E+11     0.993   0.000   0.000   0.007
  48490.800   6.569720E+11     0.993   0.000   0.000   0.007
  48495.700   6.730860E+11     0.993   0.000   0.000   0.007
  48500.600   6.891983E+11     0.992   0.000   0.000   0.008
  48505.500   7.053089E+11     0.992   0.000   0.000   0.008
  48510.400   7.217885E+11     0.992   0.000   0.000   0.008
  48515.300   7.383304E+11     0.992   0.000   0.000   0.008
  48520.200   7.548706E+11     0.991   0.000   0.000   0.009
  48525.100   7.717546E+11     0.991   0.000   0.000   0.009
  48530.000   7.889165E+11     0.990   0.000   0.000   0.010
  48534.900   8.060766E+11     0.990   0.000   0.000   0.010
  48539.800   8.234811E+11     0.990   0.000   0.000   0.010
  48544.700   8.416161E+11     0.989   0.000   0.000   0.011
  48549.600   8.597493E+11     0.989   0.000   0.000   0.011
  48554.500   8.778806E+11     0.989   0.000   0.000   0.011
  48559.400   8.975091E+11     0.988   0.000   0.000   0.012
  48564.300   9.172157E+11     0.988   0.000   0.000   0.012
  48569.200   9.369204E+11     0.987   0.000   0.000   0.013
  48574.100   9.582452E+11     0.987   0.000   0.000   0.013
  48579.000   9.804571E+11     0.987   0.000   0.000   0.013
  48583.900   1.002667E+12     0.986   0.000   0.000   0.014
  48588.800   1.026214E+12     0.986   0.000   0.000   0.014
  48593.700   1.052341E+12     0.986   0.000   0.000   0.014
  48598.600   1.078466E+12     0.985   0.000   0.000   0.015
  48603.500   1.104801E+12     0.985   0.000   0.000   0.015
  48608.400   1.136860E+12     0.984   0.000   0.000   0.016
  48613.300   1.168915E+12     0.984   0.000   0.000   0.016
  48618.200   1.200967E+12     0.984   0.000   0.000   0.016
  48623.100   1.239412E+12     0.984   0.000   0.000   0.016
  48628.000   1.280227E+12     0.983   0.000   0.000   0.017
  48632.900   1.321038E+12     0.983   0.000   0.000   0.017
  48637.800   1.367185E+12     0.983   0.000   0.000   0.017
  48642.700   1.420654E+12     0.983   0.000   0.000   0.017
  48647.600   1.474117E+12     0.983   0.000   0.000   0.017
  48652.500   1.529590E+12     0.983   0.000   0.000   0.017
